open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2022-06-18,20460.84,20753.25,17621.36,18981.18,1236.12136,2022-06-18 23:59:59.999,23356028.37129799,26449,639.163098,12063312.64598576
2022-06-19,18976.6,20816.54,17967.28,20573.02,1418.743834,2022-06-19 23:59:59.999,27578437.94662094,25908,706.873135,13733956.15560043
2022-06-20,20562.4,21071.27,19633.52,20581.14,740.705159,2022-06-20 23:59:59.999,15077301.16028454,17650,371.816257,7554786.86910389
2022-06-21,20570.01,21721.44,20360.62,20718.92,545.460148,2022-06-21 23:59:59.999,11494959.39168183,12679,278.50605,5868367.83047378
2022-06-22,20729.37,20893.74,19765.53,19990.66,1027.906551,2022-06-22 23:59:59.999,20860709.98741769,25655,508.282471,10309862.8724123
2022-06-23,19985.54,21240.41,19886.1,21113.1,1154.579803,2022-06-23 23:59:59.999,23860253.03880755,33592,589.961693,12192768.31983094
2022-06-24,21107.16,21554.67,20716.89,21232.7,1083.168323,2022-06-24 23:59:59.999,22879207.13826239,32555,547.559974,11566814.37018222
2022-06-25,21242.86,21609.07,20913.53,21492.57,473.342072,2022-06-25 23:59:59.999,10067899.52643845,17247,246.751277,5247937.40125493
2022-06-26,21489.82,21882.15,20979.11,21047.27,586.391143,2022-06-26 23:59:59.999,12536451.28730396,17433,282.990557,6054924.37196783
2022-06-27,21035.02,21538.4,20520.44,20729.39,706.578276,2022-06-27 23:59:59.999,14829893.61772424,21305,363.592474,7630948.56107983
2022-06-28,20735.95,21210.85,20197.04,20280.68,1245.63697,2022-06-28 23:59:59.999,25737921.90414807,25714,616.997369,12747493.58986636
2022-06-29,20275.2,20439.6,19851.47,20117.99,2589.682853,2022-06-29 23:59:59.999,52120920.38769744,47615,1277.566008,25712880.05231522
2022-06-30,20129.62,20170.34,18634.59,19940.13,3450.195515,2022-06-30 23:59:59.999,66512567.22374557,61746,1679.936083,32381997.60120676
2022-07-01,19956.33,20896.68,18938.8,19272.73,4278.957469,2022-07-01 23:59:59.999,84156413.81598955,64716,2125.612834,41790860.98164755
2022-07-02,19284.64,19448.82,18985.87,19253.68,1978.595008,2022-07-02 23:59:59.999,38065969.65147588,30002,966.902738,18604147.33418724
2022-07-03,19250.87,19638.01,18771.29,19311.49,1181.20005,2022-07-03 23:59:59.999,22682306.33978725,22375,586.23118,11260032.71746601
2022-07-04,19318.17,20347.3,19056.52,20238.1,1863.170875,2022-07-04 23:59:59.999,36768017.9602907,35685,949.401656,18737798.64766476
2022-07-05,20233.33,20746.4,19303.99,20185.21,2856.16758,2022-07-05 23:59:59.999,57159565.26360147,50187,1401.009048,28047091.59128906
2022-07-06,20179.63,20665.41,19764.9,20567.15,2200.783659,2022-07-06 23:59:59.999,44387649.06552545,46848,1097.122001,22128568.41738623
2022-07-07,20569.34,21845.27,20265.0,21624.52,2048.788396,2022-07-07 23:59:59.999,42924897.25943279,48177,1015.034008,21282612.08555175
2022-07-08,21631.89,22524.95,21181.81,21601.94,3201.803268,2022-07-08 23:59:59.999,69591054.35126851,58301,1582.599357,34397688.93053165
2022-07-09,21602.92,21966.62,21323.57,21585.81,1495.652609,2022-07-09 23:59:59.999,32343467.59689067,38087,734.108304,15875530.32168503
2022-07-10,21590.81,21601.25,20651.96,20857.32,1101.43485,2022-07-10 23:59:59.999,23277045.42831786,25720,526.648212,11138309.27498259
2022-07-11,20865.62,20866.66,19890.27,19963.13,1352.068799,2022-07-11 23:59:59.999,27691216.09051748,33828,668.251167,13686970.27160891
2022-07-12,19960.72,20060.07,19247.83,19328.04,1810.723807,2022-07-12 23:59:59.999,35765131.45763368,35370,874.09662,17265012.38873099
2022-07-13,19323.73,20333.81,18910.87,20237.45,3447.978008,2022-07-13 23:59:59.999,67501876.58341461,61671,1749.258776,34254116.67662906
2022-07-14,20241.06,20887.74,19620.83,20589.95,2992.041014,2022-07-14 23:59:59.999,60286703.10682711,50334,1506.312775,30358099.96642649
2022-07-15,20586.9,21200.0,20379.3,20832.31,1681.772136,2022-07-15 23:59:59.999,34976195.88388731,74083,858.374336,17854685.55457601
2022-07-16,20824.26,21573.65,20480.1,21204.34,1305.40153,2022-07-16 23:59:59.999,27304853.89619264,25097,682.973756,14296575.17454972
2022-07-17,21193.15,21666.3,20752.48,20784.16,577.679989,2022-07-17 23:59:59.999,12272026.66713134,14182,275.516415,5852667.05433159
2022-07-18,20794.4,22765.2,20775.26,22430.75,2076.845181,2022-07-18 23:59:59.999,45490419.50297963,38969,1045.642942,22895300.35721398
2022-07-19,22446.97,23793.1,21592.03,23393.18,3743.369623,2022-07-19 23:59:59.999,84828902.67433831,61842,1852.495995,41983455.03956541
2022-07-20,23390.04,24278.63,22919.55,23221.98,5606.13532,2022-07-20 23:59:59.999,132249863.37182067,82692,2797.938769,66001068.10459908
2022-07-21,23216.53,23425.79,22346.27,23150.42,3376.162305,2022-07-21 23:59:59.999,77394162.03861032,61945,1680.692081,38527963.64047114
2022-07-22,23145.95,23747.72,22506.79,22687.98,3357.28147,2022-07-22 23:59:59.999,77838141.92118868,60566,1656.586977,38403867.21319577
2022-07-23,22685.82,22999.46,21947.35,22450.41,2869.999605,2022-07-23 23:59:59.999,64542143.74166142,122388,1402.540109,31540375.51969328
2022-07-24,22450.14,23025.24,22261.75,22588.97,1619.482936,2022-07-24 23:59:59.999,36691224.69338589,30940,809.092433,18331560.84737337
2022-07-25,22582.59,22666.41,21257.04,21307.76,2987.433268,2022-07-25 23:59:59.999,65495035.1699496,54467,1461.368224,32037204.68560118
2022-07-26,21305.21,21346.09,20718.0,21259.41,2532.128467,2022-07-26 23:59:59.999,53365725.30289167,40483,1231.117732,25949899.66030261
2022-07-27,21260.37,23098.85,21044.05,22946.39,1717.760383,2022-07-27 23:59:59.999,37581321.46095881,32801,876.608972,19176563.68400065
2022-07-28,22959.62,24190.66,22581.44,23843.83,1805.848049,2022-07-28 23:59:59.999,42120732.23413509,35304,899.18344,20972814.59416704
2022-07-29,23837.99,24435.82,23428.58,23771.51,1454.793503,2022-07-29 23:59:59.999,34736757.6913093,31975,726.469669,17345078.01668735
2022-07-30,23767.77,24663.55,23514.76,23640.17,903.628945,2022-07-30 23:59:59.999,21717140.50256476,19299,439.773142,10570112.86695054
2022-07-31,23639.65,24182.58,23230.54,23298.8,800.672856,2022-07-31 23:59:59.999,18961597.01068558,63254,397.916005,9423388.12792237
2022-08-01,23291.35,23497.99,22851.0,23273.67,1304.906669,2022-08-01 23:59:59.999,30281575.3735631,29651,643.851736,14942023.3803037
2022-08-02,23271.66,23448.27,22656.61,22981.68,1539.217691,2022-08-02 23:59:59.999,35407197.52407302,30411,774.622896,17819701.39338962
2022-08-03,22984.1,23641.97,22680.67,22820.42,1816.090399,2022-08-03 23:59:59.999,42146463.45261975,29824,902.632462,20947493.82626485
2022-08-04,22812.4,23219.5,22402.71,22609.71,2488.694177,2022-08-04 23:59:59.999,56951992.76070277,38964,1222.493897,27976503.05096011
2022-08-05,22617.04,23463.62,22589.36,23318.34,1906.857334,2022-08-05 23:59:59.999,44024701.89233111,33504,940.169695,21705441.39660224
2022-08-06,23317.87,23349.22,22914.29,22951.63,670.121366,2022-08-06 23:59:59.999,15529847.84306989,13873,330.631148,7661703.93419607
2022-08-07,22954.5,23388.88,22847.27,23174.87,619.753176,2022-08-07 23:59:59.999,14297098.40369946,16874,311.680584,7190205.1425249
2022-08-08,23178.64,24245.69,23155.54,23810.28,1607.526521,2022-08-08 23:59:59.999,38297106.32121843,25732,797.370983,18994768.91765715
2022-08-09,23804.79,23921.09,22868.3,23150.08,1741.707609,2022-08-09 23:59:59.999,40779952.48434775,29955,873.55516,20453192.41205246
2022-08-10,23144.72,24222.97,22655.03,23951.04,1567.681602,2022-08-10 23:59:59.999,36846350.5416316,26860,771.600708,18131722.16145332
2022-08-11,23956.24,24917.48,23851.16,23932.84,1981.491525,2022-08-11 23:59:59.999,48335650.30145717,32662,981.620336,23942656.46226074
2022-08-12,23941.94,24449.95,23586.35,24402.87,2169.536481,2022-08-12 23:59:59.999,52030417.44412153,31413,1068.680523,25627074.00161643
2022-08-13,24400.03,24889.0,24297.29,24436.08,1509.997544,2022-08-13 23:59:59.999,37060405.31719744,24086,741.707682,18202878.67162064
2022-08-14,24447.26,25023.89,24147.32,24302.12,1348.468089,2022-08-14 23:59:59.999,33028362.83112975,24999,662.20553,16218086.51308785
2022-08-15,24304.85,25203.74,23774.26,24091.64,2619.357313,2022-08-15 23:59:59.999,63550587.29439784,36999,1284.024269,31156512.74661054
2022-08-16,24086.4,24246.26,23668.3,23855.92,2189.526464,2022-08-16 23:59:59.999,52398577.70738916,32012,1094.363215,26189814.60851652
2022-08-17,23852.36,24440.72,23184.59,23348.83,2277.25595,2022-08-17 23:59:59.999,54123166.92863517,37284,1104.97198,26257018.5972244
2022-08-18,23349.03,23594.25,23121.09,23195.31,951.515327,2022-08-18 23:59:59.999,22269614.34329012,15106,478.47675,11199962.01449051
2022-08-19,23188.04,23205.55,20775.0,20832.56,4078.528899,2022-08-19 23:59:59.999,88092592.39683445,53504,1996.998991,43114657.92713407
2022-08-20,20829.28,21361.92,20769.64,21138.83,1828.997659,2022-08-20 23:59:59.999,38652943.54454626,22815,906.633575,19160962.69343772
2022-08-21,21136.48,21790.22,21069.15,21509.5,771.872562,2022-08-21 23:59:59.999,16515470.23071056,13798,392.550426,8400366.23935675
2022-08-22,21519.5,21535.0,20900.0,21400.46,1731.944639,2022-08-22 23:59:59.999,36809505.82669993,26542,874.328369,18582494.76803986
2022-08-23,21397.82,21678.28,20898.09,21524.41,1203.40484,2022-08-23 23:59:59.999,25749059.0280568,25055,595.929967,12751098.24966504
2022-08-24,21529.3,21892.46,21153.84,21370.41,2830.118038,2022-08-24 23:59:59.999,60890456.00602913,34947,1408.906704,30304286.94873504
2022-08-25,21371.07,21817.93,21312.78,21558.6,1231.683101,2022-08-25 23:59:59.999,26609060.67822585,22887,627.064943,13545109.90519016
2022-08-26,21562.6,21874.34,20110.85,20238.5,4106.088288,2022-08-26 23:59:59.999,86720998.51490673,50703,2046.432407,43223313.18826404
2022-08-27,20236.28,20377.41,19681.97,20037.34,2215.27759,2022-08-27 23:59:59.999,44564481.02546331,37068,1106.093112,22255765.81463983
2022-08-28,20039.53,20156.99,19426.83,19556.72,1070.142668,2022-08-28 23:59:59.999,21353995.86860358,26803,535.040001,10683380.174062
2022-08-29,19552.0,20414.41,19547.27,20286.88,1728.63434,2022-08-29 23:59:59.999,34576738.72690896,36021,882.292079,17649682.24438039
2022-08-30,20289.94,20575.0,19543.78,19810.09,1734.783561,2022-08-30 23:59:59.999,34867584.57981678,23519,864.311805,17374793.52938561
2022-08-31,19825.74,20488.0,19809.07,20050.08,1521.527283,2022-08-31 23:59:59.999,30745241.30763239,34905,752.412628,15206926.80473413
2022-09-01,20054.12,20203.98,19566.32,20129.38,1599.563006,2022-09-01 23:59:59.999,31886748.96933409,38006,790.347254,15753632.65835888
2022-09-02,20132.25,20435.04,19754.7,19947.33,1554.226478,2022-09-02 23:59:59.999,31249116.01989154,34600,777.660633,15635034.54679469
2022-09-03,19954.47,20050.41,19659.54,19832.72,689.620971,2022-09-03 23:59:59.999,13681285.64372194,20607,344.45909,6833484.45353832
2022-09-04,19835.08,20023.48,19595.22,20009.24,834.438532,2022-09-04 23:59:59.999,16534848.45547491,21329,416.644064,8255861.00523127
2022-09-05,20000.11,20052.34,19639.22,19786.73,1051.611546,2022-09-05 23:59:59.999,20829661.85638664,14222,526.033045,10418666.38626858
2022-09-06,19799.82,20179.48,18659.02,18795.29,2514.231602,2022-09-06 23:59:59.999,49088431.82255566,32076,1243.694793,24287264.42002991
2022-09-07,18791.56,19460.72,18536.82,19287.92,1839.668429,2022-09-07 23:59:59.999,34863856.51466836,25780,943.101709,17878894.6862768
2022-09-08,19296.53,19454.01,19015.54,19318.96,1745.170101,2022-09-08 23:59:59.999,33568815.34164629,28928,863.22455,16605384.69178236
2022-09-09,19319.92,21600.0,19295.65,21364.31,3067.609904,2022-09-09 23:59:59.999,63688100.97210045,47286,1554.546494,32248824.90091294
2022-09-10,21366.14,21804.09,21122.78,21652.49,1428.819744,2022-09-10 23:59:59.999,30600149.89404576,24423,735.087545,15746632.75076683
2022-09-11,21652.5,21857.14,21350.91,21822.82,1158.949745,2022-09-11 23:59:59.999,25043406.58082145,32348,604.723535,13067748.95146862
2022-09-12,21821.17,22483.01,21554.28,22395.73,2891.757993,2022-09-12 23:59:59.999,63916075.92291939,47953,1435.318073,31725459.85543387
2022-09-13,22396.19,22789.0,19895.31,20174.19,3546.425948,2022-09-13 23:59:59.999,76616733.20482986,57041,1750.881475,37823186.55496813
2022-09-14,20159.64,20529.1,19619.62,20224.21,2355.785831,2022-09-14 23:59:59.999,47544683.80338439,42311,1177.99581,23779247.98403559
2022-09-15,20219.2,20329.38,19495.88,19699.71,1783.2322,2022-09-15 23:59:59.999,35665804.36389345,43362,879.164956,17584063.4171456
2022-09-16,19707.59,19889.24,19336.68,19802.64,1675.684726,2022-09-16 23:59:59.999,32978977.13778952,32527,832.009989,16377270.93694314
2022-09-17,19798.05,20179.98,19753.06,20110.84,902.692596,2022-09-17 23:59:59.999,18043946.53923891,16348,454.275391,9081449.15855843
2022-09-18,20114.74,20117.53,19338.68,19417.43,1192.997347,2022-09-18 23:59:59.999,23553101.01172871,20213,596.727488,11781522.70929079
2022-09-19,19424.32,19678.53,18257.7,19540.09,2764.045921,2022-09-19 23:59:59.999,52460942.35818198,38277,1358.107961,25781413.89702936
2022-09-20,19533.97,19635.18,18740.54,18869.66,1662.940592,2022-09-20 23:59:59.999,31848516.19916586,29229,780.856884,14961513.68211703
2022-09-21,18868.01,19799.34,18168.45,18466.35,4338.898461,2022-09-21 23:59:59.999,83071794.72538793,59219,2138.154487,40959945.46264055
2022-09-22,18452.78,19516.2,18359.28,19404.89,3527.023098,2022-09-22 23:59:59.999,66906956.55890179,44125,1758.775024,33360005.90098993
2022-09-23,19410.18,19496.18,18535.56,19291.83,2732.032945,2022-09-23 23:59:59.999,51760194.33005179,40965,1334.856724,25298732.9409653
2022-09-24,19292.79,19312.55,18810.09,18914.7,1250.790985,2022-09-24 23:59:59.999,23852847.09260894,19998,621.137396,11847003.63469731
2022-09-25,18915.13,19177.21,18636.01,18810.25,1146.991059,2022-09-25 23:59:59.999,21741651.12488581,16934,566.323439,10735145.02749835
2022-09-26,18805.24,19315.99,18687.9,19226.03,2327.0065,2022-09-26 23:59:59.999,44335952.90228861,32870,1183.318998,22544490.08674981
2022-09-27,19225.91,20382.65,18827.24,19077.58,5187.270084,2022-09-27 23:59:59.999,102828179.49425316,59672,2580.131961,51141506.44111719
2022-09-28,19082.76,19788.22,18478.34,19412.05,4021.259066,2022-09-28 23:59:59.999,76795431.93094832,49710,2009.154973,38371923.87368328
2022-09-29,19416.06,19642.42,18850.72,19585.16,2389.974444,2022-09-29 23:59:59.999,46193096.11590483,37302,1187.177882,22948363.68504278
2022-09-30,19587.96,20178.37,19158.61,19423.55,3548.611654,2022-09-30 23:59:59.999,69302523.95115101,47828,1795.531369,35062033.12287783
2022-10-01,19424.58,19482.44,19163.55,19312.75,647.879623,2022-10-01 23:59:59.999,12518089.96721013,10421,310.479471,5999234.6202582
2022-10-02,19309.16,19396.79,18922.49,19055.8,1197.444005,2022-10-02 23:59:59.999,22956954.22585132,15479,602.334644,11547854.35211737
2022-10-03,19061.42,19711.75,18964.71,19626.18,2384.419858,2022-10-03 23:59:59.999,46118588.47572606,30822,1163.818827,22512257.33148049
2022-10-04,19629.32,20463.71,19494.03,20342.75,3241.1054,2022-10-04 23:59:59.999,64773918.92338936,47602,1615.636915,32295160.2319631
2022-10-05,20337.15,20365.6,19737.65,20154.59,2263.369294,2022-10-05 23:59:59.999,45487448.90618875,39281,1112.868979,22367726.85018265
2022-10-06,20155.84,20447.18,19855.56,19959.98,6227.034721,2022-10-06 23:59:59.999,125112429.83038908,84727,3115.705565,62601649.8783483
2022-10-07,19960.12,20061.62,19324.83,19530.6,3473.547154,2022-10-07 23:59:59.999,68533263.03672004,68377,1728.831274,34109941.5721201
2022-10-08,19526.96,19623.07,19252.92,19417.23,1150.967833,2022-10-08 23:59:59.999,22398246.04161779,18532,579.094167,11270603.10794747
2022-10-09,19418.16,19554.52,19322.38,19441.73,1385.439554,2022-10-09 23:59:59.999,26933937.28919153,17827,695.173668,13514821.82345415
2022-10-10,19441.28,19524.98,19021.19,19132.82,2568.522375,2022-10-10 23:59:59.999,49544511.11825606,33488,1266.088093,24424081.03877839
2022-10-11,19130.63,19267.83,18862.23,19063.54,5319.982667,2022-10-11 23:59:59.999,101422764.53387342,58838,2649.465524,50512386.32368984
2022-10-12,19058.62,19236.0,18982.92,19155.42,2192.387434,2022-10-12 23:59:59.999,41892151.3346243,28923,1074.030313,20524963.83049727
2022-10-13,19155.42,19503.48,18172.26,19372.85,6484.869357,2022-10-13 23:59:59.999,122403740.25682276,67772,3226.424923,60918625.88317325
2022-10-14,19371.65,19949.65,19081.82,19175.48,4569.729238,2022-10-14 23:59:59.999,89229548.28400704,53698,2291.35654,44741437.27017356
2022-10-15,19177.42,19223.54,18986.0,19067.26,602.158529,2022-10-15 23:59:59.999,11518249.38074082,9248,290.53273,5557659.27750564
2022-10-16,19068.76,19424.58,19066.27,19263.61,748.190493,2022-10-16 23:59:59.999,14395285.76372718,9925,386.828148,7443334.32309436
2022-10-17,19259.03,19673.57,19157.4,19549.99,4008.206123,2022-10-17 23:59:59.999,78086495.31801464,39772,1978.411727,38541624.96538974
2022-10-18,19544.53,19700.37,19095.52,19331.56,4007.575497,2022-10-18 23:59:59.999,77937249.34019408,47153,1973.875942,38386207.19441239
2022-10-19,19326.07,19359.64,19070.34,19122.18,2834.00055,2022-10-19 23:59:59.999,54407763.05442144,31999,1408.247238,27036369.20588661
2022-10-20,19125.17,19340.8,18911.11,19041.69,3602.221144,2022-10-20 23:59:59.999,68915943.68250807,39837,1792.010594,34285007.48883568
2022-10-21,19044.55,19247.41,18656.0,19172.05,3666.560983,2022-10-21 23:59:59.999,69718843.35912411,38101,1808.455326,34386227.42632516
2022-10-22,19166.23,19254.05,19113.68,19206.26,403.379967,2022-10-22 23:59:59.999,7736985.92534685,6750,199.702554,3830634.47599019
2022-10-23,19205.81,19691.7,19076.11,19570.12,1262.330743,2022-10-23 23:59:59.999,24530682.87558368,15856,649.437696,12620218.71257527
2022-10-24,19573.53,19600.0,19159.19,19330.46,3311.75908,2022-10-24 23:59:59.999,64114243.87320945,34343,1634.340272,31640559.51715887
2022-10-25,19332.8,20416.64,19242.37,20083.8,5843.708286,2022-10-25 23:59:59.999,116392557.14889416,55213,2938.173289,58518684.44349646
2022-10-26,20081.79,21018.68,20052.43,20766.5,8103.200672,2022-10-26 23:59:59.999,167029431.83841747,75011,4038.392871,83232893.80791707
2022-10-27,20766.53,20871.16,20200.76,20292.1,5580.976765,2022-10-27 23:59:59.999,114952914.1225981,55888,2769.927241,57057552.01359132
2022-10-28,20297.59,20748.06,19999.57,20591.44,5519.60961,2022-10-28 23:59:59.999,112485415.9254032,49918,2775.768763,56566944.15188965
2022-10-29,20589.6,21075.68,20555.57,20810.82,2955.614928,2022-10-29 23:59:59.999,61528423.3229923,30316,1473.879333,30683091.21737188
2022-10-30,20811.67,20928.83,20513.57,20624.23,1872.680428,2022-10-30 23:59:59.999,38788389.30540287,19354,943.573898,19544748.33893092
2022-10-31,20628.34,20838.99,20243.57,20492.7,3089.643794,2022-10-31 23:59:59.999,63335491.49776128,34201,1516.454908,31088980.49041853
2022-11-01,20493.8,20692.86,20330.0,20483.94,2894.399331,2022-11-01 23:59:59.999,59326603.73658554,26308,1435.10887,29418489.36577112
2022-11-02,20485.23,20802.88,20063.21,20152.24,5814.672881,2022-11-02 23:59:59.999,119037430.48795648,45433,2908.694043,59548565.03810609
2022-11-03,20153.32,20392.76,20038.26,20208.15,4746.435078,2022-11-03 23:59:59.999,96106209.95595148,37694,2370.177693,47992256.11805947
2022-11-04,20209.22,21295.52,20182.71,21147.28,6759.66828,2022-11-04 23:59:59.999,140356728.67891133,58902,3367.630036,69924624.4335462
2022-11-05,21145.13,21475.41,21083.55,21302.61,1743.009385,2022-11-05 23:59:59.999,37183025.55904918,20015,870.6244,18573445.38050999
2022-11-06,21301.02,21363.1,20889.12,20908.79,1404.431226,2022-11-06 23:59:59.999,29752854.94893163,15632,699.855152,14827229.58197956
2022-11-07,20901.79,21065.09,20382.71,20589.39,3851.29632,2022-11-07 23:59:59.999,79980069.02708986,35762,1882.748129,39095266.8917576
2022-11-08,20588.47,20680.56,17466.24,18537.65,11634.442058,2022-11-08 23:59:59.999,226575139.60826212,116579,5680.502849,110582994.67910786
2022-11-09,18538.36,18588.99,15599.99,15922.56,6743.66075,2022-11-09 23:59:59.999,118565331.36124164,87276,3294.047658,57871868.54155378
2022-11-10,15932.95,18188.0,15769.42,17580.04,2943.176137,2022-11-10 23:59:59.999,50339956.95270477,44485,1406.832327,24078279.51001832
2022-11-11,17580.39,17687.87,16369.84,17054.1,2488.691642,2022-11-11 23:59:59.999,42562461.19536902,32584,1219.032416,20841077.39482649
2022-11-12,17042.83,17099.35,16637.51,16813.35,1008.732561,2022-11-12 23:59:59.999,16984880.89060766,15306,516.822081,8701646.22720613
2022-11-13,16814.93,16949.73,16245.12,16325.51,930.709892,2022-11-13 23:59:59.999,15460217.63287236,12944,471.787737,7837675.91634072
2022-11-14,16331.92,17160.5,15814.87,16612.4,4969.248876,2022-11-14 23:59:59.999,82009856.79840298,59685,2531.567198,41781984.44580576
2022-11-15,16617.25,17123.98,16525.75,16894.63,8520.401199,2022-11-15 23:59:59.999,143521243.67290065,65748,4303.624475,72487929.05863146
2022-11-16,16898.19,17011.62,16383.12,16661.52,3890.202133,2022-11-16 23:59:59.999,64896057.874351,34330,1993.966733,33267808.15920856
2022-11-17,16656.25,16744.95,16415.78,16692.72,2154.839322,2022-11-17 23:59:59.999,35820070.6201564,21875,1053.1451,17507834.36011404
2022-11-18,16695.4,16994.47,16551.95,16701.82,1758.476916,2022-11-18 23:59:59.999,29461864.8406946,19159,891.719296,14940019.00549124
2022-11-19,16701.83,16822.78,16551.01,16706.97,470.155473,2022-11-19 23:59:59.999,7834800.97553196,10500,218.451958,3641104.90611918
2022-11-20,16699.42,16752.47,16177.98,16284.06,1079.236997,2022-11-20 23:59:59.999,17808486.65623235,12500,556.654326,9182646.07341684
2022-11-21,16284.06,16322.78,15486.74,15780.0,1805.011135,2022-11-21 23:59:59.999,28808800.00967708,20783,879.809427,14041424.32364291
2022-11-22,15780.0,16304.16,15622.74,16218.73,2123.896625,2022-11-22 23:59:59.999,33945429.81350195,19288,1098.544894,17554182.10384974
2022-11-23,16229.54,16694.65,16164.23,16613.02,2315.271367,2022-11-23 23:59:59.999,38182077.53646863,22106,1135.39806,18728677.90788663
2022-11-24,16604.87,16810.89,16462.63,16599.81,1416.419041,2022-11-24 23:59:59.999,23555962.10431948,15615,709.576832,11800240.8741724
2022-11-25,16602.13,16621.88,16346.11,16520.64,1063.55348,2022-11-25 23:59:59.999,17537355.04887792,12721,551.081104,9088794.80396727
2022-11-26,16523.76,16698.77,16389.63,16471.64,435.505098,2022-11-26 23:59:59.999,7216552.9039662,7957,223.391589,3702192.92407304
2022-11-27,16465.05,16595.98,16404.59,16428.4,382.048973,2022-11-27 23:59:59.999,6313599.45517751,5701,193.658108,3200151.56095954
2022-11-28,16424.82,16486.01,15998.89,16212.51,1561.205164,2022-11-28 23:59:59.999,25316932.60648584,17962,763.151443,12375577.95690063
2022-11-29,16209.97,16545.96,16098.75,16441.05,1486.059194,2022-11-29 23:59:59.999,24358298.07483948,15778,750.635744,12303520.79377625
2022-11-30,16441.05,17242.09,16427.05,17164.98,2233.816116,2022-11-30 23:59:59.999,37759439.50623597,29384,1180.336909,19945285.47103614
2022-12-01,17162.8,17320.96,16848.97,16976.49,1152.64243,2022-12-01 23:59:59.999,19670900.30941872,16357,574.372363,9804199.44678121
2022-12-02,16970.59,17105.07,16779.99,17096.4,982.293208,2022-12-02 23:59:59.999,16655295.84841871,13048,504.436407,8554837.03412889
2022-12-03,17091.78,17158.85,16862.57,16879.06,529.821032,2022-12-03 23:59:59.999,8987413.42528098,7955,251.090469,4259811.92693414
2022-12-04,16883.97,17202.45,16880.56,17106.46,671.866365,2022-12-04 23:59:59.999,11453341.73613776,9930,358.10433,6105399.94249418
2022-12-05,17104.72,17419.36,16869.44,16968.71,1850.641398,2022-12-05 23:59:59.999,31782672.47737723,24545,917.070531,15758863.41583359
2022-12-06,16968.93,17106.61,16910.0,17088.37,1376.064526,2022-12-06 23:59:59.999,23387466.99758436,21906,690.760841,11741228.87013222
2022-12-07,17090.14,17137.26,16685.62,16837.35,906.982363,2022-12-07 23:59:59.999,15301459.62336278,15167,442.343349,7462315.28666208
2022-12-08,16839.33,17296.05,16737.94,17220.61,1005.296721,2022-12-08 23:59:59.999,17097665.54175868,15194,523.349383,8904659.7673894
2022-12-09,17222.55,17358.24,17068.04,17131.41,628.721642,2022-12-09 23:59:59.999,10810098.8182532,10372,297.755804,5121072.20318621
2022-12-10,17127.67,17226.88,17095.18,17129.89,280.844573,2022-12-10 23:59:59.999,4818913.50284002,4700,142.035575,2437480.78310256
2022-12-11,17129.77,17270.79,17071.81,17084.74,448.306265,2022-12-11 23:59:59.999,7688344.350413,7937,217.020238,3722885.91177643
2022-12-12,17086.62,17240.58,16873.77,17204.88,831.739269,2022-12-12 23:59:59.999,14135496.24952975,12922,384.422377,6533341.78166053
2022-12-13,17211.41,17967.49,17083.4,17782.0,1353.343635,2022-12-13 23:59:59.999,23822547.84924135,26749,698.535932,12290366.25399671
2022-12-14,17782.93,18379.51,17662.65,17804.72,3585.022348,2022-12-14 23:59:59.999,64264070.80694885,48486,1791.081737,32109653.63652187
2022-12-15,17801.85,17854.26,17283.91,17359.37,1863.836197,2022-12-15 23:59:59.999,32750238.30394002,29197,918.160142,16132569.7371897
2022-12-16,17355.01,17526.27,16532.94,16633.71,2945.142181,2022-12-16 23:59:59.999,50033487.37144598,46084,1441.126343,24488006.76083654
2022-12-17,16625.45,16796.67,16583.73,16780.38,1074.492452,2022-12-17 23:59:59.999,17938730.48844228,22484,553.595011,9242951.39516596
2022-12-18,16781.49,16855.91,16663.99,16738.88,676.474706,2022-12-18 23:59:59.999,11328383.87479751,13394,350.164112,5864401.44993415
2022-12-19,16741.57,16814.49,16283.49,16439.89,1479.406444,2022-12-19 23:59:59.999,24579223.51634328,27156,722.295255,12000272.34997982
2022-12-20,16436.13,17048.57,16398.97,16898.75,2231.510723,2022-12-20 23:59:59.999,37445836.36706003,42391,1141.987223,19164362.31701696
2022-12-21,16898.67,16922.3,16732.51,16829.61,868.853082,2022-12-21 23:59:59.999,14621897.42707846,18714,436.881608,7353034.55469651
2022-12-22,16828.58,16864.11,16563.47,16822.08,1298.109936,2022-12-22 23:59:59.999,21731253.55217833,27922,619.464672,10369456.49160593
2022-12-23,16824.09,16945.58,16761.57,16782.2,980.279996,2022-12-23 23:59:59.999,16503753.7447276,21065,479.841332,8079998.69775525
2022-12-24,16781.48,16864.1,16776.9,16834.19,259.818886,2022-12-24 23:59:59.999,4373016.3214539,8867,126.753094,2133247.64154849
2022-12-25,16838.18,16853.97,16731.82,16833.45,443.661161,2022-12-25 23:59:59.999,7453078.91375194,9765,202.263642,3398928.93625095
2022-12-26,16832.62,16942.28,16792.23,16919.83,479.431244,2022-12-26 23:59:59.999,8080142.40257626,13549,227.146028,3828281.784267
2022-12-27,16921.8,16966.97,16604.33,16705.84,982.390394,2022-12-27 23:59:59.999,16495918.02321876,19241,469.638322,7886746.02739803
